museum,museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,734571,47935,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2087773,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2087773,5123,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,777219,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,777219,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,777219,47935,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,777219,47935,
http://www.wikidata.org/entity/Q876537,Галерея Ренвик,1972,США,164000,,
http://www.wikidata.org/entity/Q876537,Галерея Ренвик,1972,США,765000,,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2087773,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2087773,5123,
http://www.wikidata.org/entity/Q913040,Marino Marini Museum,1988,Италия,5886,1900,
http://www.wikidata.org/entity/Q882820,Blaafarveværket,1776,Норвегия,,,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2365631,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2365631,5123,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2365631,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2365631,5123,
http://www.wikidata.org/entity/Q897556,Дворец искусств (Будапешт),2002,Венгрия,,,
http://www.wikidata.org/entity/Q896052,Музей прикладного искусства и ремёсел (Гамбург),1868,Германия,241000,,739
http://www.wikidata.org/entity/Q908216,Гонконгский музей искусств,1962,Китай,619810,,9510
http://www.wikidata.org/entity/Q898904,Палаццо Тьене,1542,Италия,17329,,
http://www.wikidata.org/entity/Q878325,Дворец Эфраима,1762,Германия,,,
http://www.wikidata.org/entity/Q880898,Музей Георга Шефера,2000,Германия,,,
http://www.wikidata.org/entity/Q861252,Национальный музей искусства Каталонии,1934,Испания,718000,45000,64222
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1884,Нидерланды,102000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1884,Нидерланды,106000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1884,Нидерланды,122000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1884,Нидерланды,143000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1990,Нидерланды,102000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1990,Нидерланды,106000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1990,Нидерланды,122000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1990,Нидерланды,143000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1995,Нидерланды,102000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1995,Нидерланды,106000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1995,Нидерланды,122000,,7940
http://www.wikidata.org/entity/Q892727,Боннефантенмузеум,1995,Нидерланды,143000,,7940
http://www.wikidata.org/entity/Q861252,Национальный музей искусства Каталонии,1934,Испания,466600,45000,64222
http://www.wikidata.org/entity/Q879960,Федеральный выставочный зал,1992,Германия,,,7260
http://www.wikidata.org/entity/Q861252,Национальный музей искусства Каталонии,1934,Испания,837700,45000,64222
http://www.wikidata.org/entity/Q877714,Оклендский музей Калифорнии,1969,США,,,42708
http://www.wikidata.org/entity/Q878754,St. Anne's Museum,1915,Германия,,,
http://www.wikidata.org/entity/Q904812,Deák Collection - Municipal Gallery (Székesfehérvár),1988,Венгрия,,,
http://www.wikidata.org/entity/Q864700,Mitsui Memorial Museum,2005,Япония,,,
http://www.wikidata.org/entity/Q867072,Фонд Жоана Миро,1975,Испания,352904,,78058
http://www.wikidata.org/entity/Q865736,Бирмингемский художественный музей,1951,США,,,12796
http://www.wikidata.org/entity/Q867072,Фонд Жоана Миро,1975,Испания,425067,,78058
http://www.wikidata.org/entity/Q895720,Новый музей (Нюрнберг),2000,Германия,,,
http://www.wikidata.org/entity/Q860812,Монреальский музей изящных искусств,1860,Канада,1015022,,5020
http://www.wikidata.org/entity/Q860812,Монреальский музей изящных искусств,1860,Канада,1015022,,127018
http://www.wikidata.org/entity/Q871581,Музей Эрнста Барлаха,1961,Германия,,,
http://www.wikidata.org/entity/Q947907,Музей Гибли,2001,Япония,,,109000
http://www.wikidata.org/entity/Q947907,Музей Гибли,2001,Япония,,,345276
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,8800,350,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,8800,309,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,1582,350,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,1582,309,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,2114,350,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,2114,309,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,4973,350,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,4973,309,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,8259,350,
http://www.wikidata.org/entity/Q959650,Дом-музей Гёте (Рим),1997,Италия,8259,309,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,69740,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,122180,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,40335,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,40926,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,60666,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,75018,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,84478,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,85423,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,93879,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,100017,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,102976,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,108774,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,110394,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,111625,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,112107,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,117492,,
http://www.wikidata.org/entity/Q954222,Musée des Beaux-Arts de Bordeaux,1801,Франция,133906,,
http://www.wikidata.org/entity/Q913808,Художественный музей Бриджстоун,1952,Япония,,,15692
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,7630,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,1408,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,9594,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,13384,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,17113,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,21591,,
http://www.wikidata.org/entity/Q924394,Neka Art Museum,1982,Индонезия,33632,,
http://www.wikidata.org/entity/Q931081,Alexandria Museum of Art,1977,США,,,
http://www.wikidata.org/entity/Q914107,Diocesan Museum of Treviso,1988,Италия,200,500,
http://www.wikidata.org/entity/Q914107,Diocesan Museum of Treviso,1988,Италия,200,550,
http://www.wikidata.org/entity/Q914107,Diocesan Museum of Treviso,1988,Италия,3500,500,
http://www.wikidata.org/entity/Q914107,Diocesan Museum of Treviso,1988,Италия,3500,550,
http://www.wikidata.org/entity/Q954298,Heide Museum of Modern Art,1981,Австралия,70000,,7194
http://www.wikidata.org/entity/Q942713,Национальная галерея Шотландии,1859,Великобритания,660741,,
http://www.wikidata.org/entity/Q938955,Museo Monumento al Deportato politico e razziale,1973,Италия,12000,700,
http://www.wikidata.org/entity/Q938955,Museo Monumento al Deportato politico e razziale,1973,Италия,26000,700,
http://www.wikidata.org/entity/Q938955,Museo Monumento al Deportato politico e razziale,1973,Италия,3460,700,
http://www.wikidata.org/entity/Q938955,Museo Monumento al Deportato politico e razziale,1973,Италия,5959,700,
http://www.wikidata.org/entity/Q938955,Museo Monumento al Deportato politico e razziale,1973,Италия,22857,700,
http://www.wikidata.org/entity/Q946883,Музей Майоля,1995,Франция,,,12213
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,105840,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,140260,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,157670,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,86335,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,89976,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,111746,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,125637,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,125779,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,132768,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,135065,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,135714,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,140963,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,141346,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,152406,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,155092,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,155741,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,158714,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,159195,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,163247,,
http://www.wikidata.org/entity/Q936859,musée d'art moderne et d'art contemporain de Nice,1990,Франция,163803,,
http://www.wikidata.org/entity/Q948051,musée de Louviers,1872,Франция,,,
http://www.wikidata.org/entity/Q913415,Bratislava City Gallery,1961,Словакия,,,
http://www.wikidata.org/entity/Q913040,Marino Marini Museum,1988,Италия,12953,1900,
http://www.wikidata.org/entity/Q913040,Marino Marini Museum,1988,Италия,19425,1900,
http://www.wikidata.org/entity/Q963954,Капелла Скровеньи,1305,Италия,9387,,
http://www.wikidata.org/entity/Q963954,Капелла Скровеньи,1305,Италия,124279,,
