museum,museumLabel,year,visitors
http://www.wikidata.org/entity/Q1279458,Санта-Мария-делла-Скала (Сиена),2018,169218
http://www.wikidata.org/entity/Q1279458,Санта-Мария-делла-Скала (Сиена),2019,138299
http://www.wikidata.org/entity/Q1279458,Санта-Мария-делла-Скала (Сиена),2020,193536
http://www.wikidata.org/entity/Q1279458,Санта-Мария-делла-Скала (Сиена),2021,54365
http://www.wikidata.org/entity/Q1279458,Санта-Мария-делла-Скала (Сиена),2022,66767
http://www.wikidata.org/entity/Q1760539,Сент-Луисский художественный музей,2021,320702
http://www.wikidata.org/entity/Q591086,Серпентайн,2009,734353
http://www.wikidata.org/entity/Q591086,Серпентайн,2015,995335
http://www.wikidata.org/entity/Q591086,Серпентайн,2019,952518
http://www.wikidata.org/entity/Q2095405,Сиенская пинакотека,2018,20847
http://www.wikidata.org/entity/Q2095405,Сиенская пинакотека,2019,9720
http://www.wikidata.org/entity/Q2095405,Сиенская пинакотека,2020,8127
http://www.wikidata.org/entity/Q2095405,Сиенская пинакотека,2021,9562
http://www.wikidata.org/entity/Q2095405,Сиенская пинакотека,2022,17000
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,2018,11387
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,2019,10321
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,2020,2753
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,2021,5299
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,2022,8479
http://www.wikidata.org/entity/Q1270723,Скуола Сан-Рокко,2018,125000
http://www.wikidata.org/entity/Q1270723,Скуола Сан-Рокко,2019,121000
http://www.wikidata.org/entity/Q1270723,Скуола Сан-Рокко,2020,55652
http://www.wikidata.org/entity/Q1270723,Скуола Сан-Рокко,2022,136444
http://www.wikidata.org/entity/Q1290662,Скуола-Сан-Джорджо-дельи-Скьявони,2018,22000
http://www.wikidata.org/entity/Q1290662,Скуола-Сан-Джорджо-дельи-Скьявони,2021,11900
http://www.wikidata.org/entity/Q1290662,Скуола-Сан-Джорджо-дельи-Скьявони,2022,20000
http://www.wikidata.org/entity/Q1141468,Соареш-дуж-Рейш,2024,69970
http://www.wikidata.org/entity/Q2982867,Собрание Хиршпрунга,2011,36291
http://www.wikidata.org/entity/Q2982867,Собрание Хиршпрунга,2012,71579
http://www.wikidata.org/entity/Q2982867,Собрание Хиршпрунга,2013,25261
http://www.wikidata.org/entity/Q2982867,Собрание Хиршпрунга,2014,21000
http://www.wikidata.org/entity/Q2350879,Современная галерея,2015,99633
http://www.wikidata.org/entity/Q2350879,Современная галерея,2017,76060
http://www.wikidata.org/entity/Q3984984,Сокровищница Сан Марко,2018,2250772
http://www.wikidata.org/entity/Q3984984,Сокровищница Сан Марко,2019,514279
http://www.wikidata.org/entity/Q3984984,Сокровищница Сан Марко,2020,411505
http://www.wikidata.org/entity/Q3984984,Сокровищница Сан Марко,2021,196442
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2008,240000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2009,313000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2010,364000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2011,305000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2012,312000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2013,350000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2014,339000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2015,454000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2016,340000
http://www.wikidata.org/entity/Q162111,Старая национальная галерея,2017,316000
http://www.wikidata.org/entity/Q154568,Старая пинакотека,2013,306779
http://www.wikidata.org/entity/Q154568,Старая пинакотека,2014,256453
http://www.wikidata.org/entity/Q154568,Старая пинакотека,2015,224771
http://www.wikidata.org/entity/Q154568,Старая пинакотека,2016,193570
http://www.wikidata.org/entity/Q156722,Старый музей,2008,1080000
http://www.wikidata.org/entity/Q156722,Старый музей,2009,531000
http://www.wikidata.org/entity/Q156722,Старый музей,2010,362000
http://www.wikidata.org/entity/Q156722,Старый музей,2011,330000
http://www.wikidata.org/entity/Q156722,Старый музей,2012,162000
http://www.wikidata.org/entity/Q156722,Старый музей,2013,165000
http://www.wikidata.org/entity/Q156722,Старый музей,2014,206000
http://www.wikidata.org/entity/Q156722,Старый музей,2015,252000
http://www.wikidata.org/entity/Q156722,Старый музей,2016,271000
http://www.wikidata.org/entity/Q156722,Старый музей,2017,253000
http://www.wikidata.org/entity/Q3905107,Сусанна и старцы,2018,13000
http://www.wikidata.org/entity/Q3905107,Сусанна и старцы,2019,11000
http://www.wikidata.org/entity/Q3905107,Сусанна и старцы,2020,1400
http://www.wikidata.org/entity/Q3905107,Сусанна и старцы,2021,3063
http://www.wikidata.org/entity/Q3905107,Сусанна и старцы,2022,6257
http://www.wikidata.org/entity/Q193375,Тейт Модерн,2015,4712581
http://www.wikidata.org/entity/Q193375,Тейт Модерн,2016,5839197
http://www.wikidata.org/entity/Q193375,Тейт Модерн,2018,5868562
http://www.wikidata.org/entity/Q193375,Тейт Модерн,2019,6098340
http://www.wikidata.org/entity/Q193375,Тейт Модерн,2021,1156037
http://www.wikidata.org/entity/Q2577210,Тейт Сент Айвз,2009,214189
http://www.wikidata.org/entity/Q1267958,Тель-Авивский музей изобразительных искусств,2022,1070714
http://www.wikidata.org/entity/Q2705493,Триеннале Милана,2020,180067
http://www.wikidata.org/entity/Q2705493,Триеннале Милана,2021,441749
http://www.wikidata.org/entity/Q2705493,Триеннале Милана,2022,661234
http://www.wikidata.org/entity/Q51252,Уффици,2018,2231071
http://www.wikidata.org/entity/Q51252,Уффици,2018,2230914
http://www.wikidata.org/entity/Q51252,Уффици,2019,2361732
http://www.wikidata.org/entity/Q51252,Уффици,2021,969978
