museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
Museo Comunale,1924,Италия,4853,300,
Museo Comunale,1924,Италия,4853,261,
Музей современного искусства (Кейптаун),2017,ЮАР,,9500,6260
Museo di Arte Sacra San Giacomo,1998,Италия,1000,250,
Museo di Arte Sacra San Giacomo,1998,Италия,250,250,
Museo di Arte Sacra San Giacomo,1998,Италия,450,250,
Museo della Ceramica Manlio Trucco,1936,Италия,1000,490,
Museo della Ceramica Manlio Trucco,1936,Италия,700,490,
Museo della Ceramica Manlio Trucco,1936,Италия,1000,518,
Museo della Ceramica Manlio Trucco,1936,Италия,700,518,
Museo della Ceramica Manlio Trucco,1936,Италия,1160,490,
Museo della Ceramica Manlio Trucco,1936,Италия,1160,518,
Museo della Ceramica Manlio Trucco,1936,Италия,314,490,
Museo della Ceramica Manlio Trucco,1936,Италия,314,518,
Museum Ferruccio Lamborghini,1995,Италия,1,1200,
Museum Ferruccio Lamborghini,1995,Италия,1,3500,
Museum Ferruccio Lamborghini,1995,Италия,9000,1200,
Museum Ferruccio Lamborghini,1995,Италия,9000,3500,
Museum Ferruccio Lamborghini,1995,Италия,4500,1200,
Museum Ferruccio Lamborghini,1995,Италия,4500,3500,
"Музей искусства, архитектуры и технологии",2016,Португалия,,38000,
Chini Museum,1999,Италия,1256,489,
Chini Museum,1999,Италия,1256,1048,
Chini Museum,1999,Италия,1402,489,
Chini Museum,1999,Италия,1402,1048,
Chini Museum,1999,Италия,6914,489,
Chini Museum,1999,Италия,6914,1048,
Chini Museum,1999,Италия,7338,489,
Chini Museum,1999,Италия,7338,1048,
Chini Museum,1999,Италия,8375,489,
Chini Museum,1999,Италия,8375,1048,
Museum of Saludecio and Blessed Amato,2001,Италия,2000,200,
Museum of Saludecio and Blessed Amato,2001,Италия,2000,350,
Museum of Saludecio and Blessed Amato,2001,Италия,1800,200,
Museum of Saludecio and Blessed Amato,2001,Италия,1800,350,
Museum of Saludecio and Blessed Amato,2001,Италия,2021,200,
Museum of Saludecio and Blessed Amato,2001,Италия,2021,350,
Museo Novecento,2014,Италия,13052,850,
Museo Novecento,2014,Италия,13052,2230,
Museo Novecento,2014,Италия,41483,850,
Museo Novecento,2014,Италия,41483,2230,
Museo Novecento,2014,Италия,46165,850,
Museo Novecento,2014,Италия,46165,2230,
Museo Novecento,2014,Италия,48855,850,
Museo Novecento,2014,Италия,48855,2230,
Museo Novecento,2014,Италия,56775,850,
Museo Novecento,2014,Италия,56775,2230,
pavillon Pierre-Lassonde,2016,Канада,,781,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,200,1000,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,200,500,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,4000,1000,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,4000,500,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,5000,1000,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,5000,500,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,280,1000,
Museo Ebraico - Fausto Levi - di Soragna,1850,Италия,280,500,
Museo Renzi,1950,Италия,200,450,
Museo Renzi,1950,Италия,3000,450,
Museo Renzi,1950,Италия,900,450,
Museo Renzi,1950,Италия,1419,450,
Museo Renzi,1950,Италия,2645,450,
MACAM - Museum of Contemporary Art,1985,Италия,,10000,
Pinacoteca San Domenico,2006,Италия,10000,800,
Pinacoteca San Domenico,2006,Италия,3000,800,
Pinacoteca San Domenico,2006,Италия,5000,800,
Museo dell'Accademia Ligustica di Belle Arti,1831,Италия,2300,800,
Museo dell'Accademia Ligustica di Belle Arti,1831,Италия,350,800,
Museo dell'Accademia Ligustica di Belle Arti,1831,Италия,1552,800,
Museo dell'Accademia Ligustica di Belle Arti,1831,Италия,3652,800,
Museo dell'Accademia Ligustica di Belle Arti,1831,Италия,4391,800,
Stara Zagora art gallery,1908,Болгария,,1200,
Museum of Santa Maria a Monte,2013,Италия,1510,107,
Museum of Santa Maria a Monte,2013,Италия,1510,175,
Museum of Santa Maria a Monte,2013,Италия,238,107,
Museum of Santa Maria a Monte,2013,Италия,238,175,
Museum of Santa Maria a Monte,2013,Италия,372,107,
Museum of Santa Maria a Monte,2013,Италия,372,175,
Museum of Santa Maria a Monte,2013,Италия,629,107,
Museum of Santa Maria a Monte,2013,Италия,629,175,
Museum of Santa Maria a Monte,2013,Италия,1352,107,
Museum of Santa Maria a Monte,2013,Италия,1352,175,
Olaines Vēstures un mākslas muzejs,1995,Латвия,,384,
Olaines Vēstures un mākslas muzejs,1995,Латвия,,11104,
Museo della Fraternita dei Laici,2010,Италия,6183,800,
Museo della Fraternita dei Laici,2010,Италия,6183,277,
Museo della Fraternita dei Laici,2010,Италия,9585,800,
Museo della Fraternita dei Laici,2010,Италия,9585,277,
Museo della Fraternita dei Laici,2010,Италия,12084,800,
Museo della Fraternita dei Laici,2010,Италия,12084,277,
Museo della Fraternita dei Laici,2010,Италия,13245,800,
Museo della Fraternita dei Laici,2010,Италия,13245,277,
Museo della Fraternita dei Laici,2010,Италия,14104,800,
Museo della Fraternita dei Laici,2010,Италия,14104,277,
Museo Diocesano di Arte Sacra di Pontremoli,2009,Италия,679,390,
Museo Diocesano di Arte Sacra di Pontremoli,2009,Италия,1836,390,
Sala d'Arte di San Giovanni,2006,Италия,,100,
Museo civico archeologico,2001,Италия,3883,450,
Museo civico archeologico,2001,Италия,3883,760,
Museo civico archeologico,2001,Италия,6459,450,
Museo civico archeologico,2001,Италия,6459,760,
museo della Misericordia,2005,Италия,4705,200,
museo della Misericordia,2005,Италия,4705,600,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,600,400,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,600,120,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,700,400,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,700,120,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,2500,400,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,2500,120,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,950,400,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,950,120,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,412,400,
Museo comunale dell'Alta Valmarecchia toscana,2014,Италия,412,120,
Glenstone,2006,США,,230,1667
Glenstone,2006,США,,59000,1667
Q55686303,1955,Италия,4930,400,
Q55686303,1955,Италия,4930,158,
Q55685949,1975,Италия,780,400,
Q55685949,1975,Италия,780,5250,
Q55686303,1955,Италия,14750,400,
Q55686303,1955,Италия,14750,158,
Q55678689,2015,Италия,390,1300,
Q55678689,2015,Италия,433,1300,
Q55678689,2015,Италия,466,1300,
Q55678689,2015,Италия,724,1300,
Q55685949,1975,Италия,2569,400,
Q55685949,1975,Италия,2569,5250,
Q55686303,1955,Италия,3222,400,
Q55686303,1955,Италия,3222,158,
Q55685949,1975,Италия,2672,400,
Q55685949,1975,Италия,2672,5250,
Q55685949,1975,Италия,3002,400,
Q55685949,1975,Италия,3002,5250,
Q55685949,1975,Италия,4136,400,
Q55685949,1975,Италия,4136,5250,
Q55678689,2015,Италия,3994,1300,
Q55686303,1955,Италия,14201,400,
Q55686303,1955,Италия,14201,158,
Q55686303,1955,Италия,15065,400,
Q55686303,1955,Италия,15065,158,
Museo Ettore Fico,2014,Италия,55000,1500,
Museo Ettore Fico,2014,Италия,5462,1500,
Museo Ettore Fico,2014,Италия,7937,1500,
Gipsoteca di Arte Antica,1887,Италия,13470,350,
Gipsoteca di Arte Antica,1887,Италия,1816,350,
Gipsoteca di Arte Antica,1887,Италия,2581,350,
Gipsoteca di Arte Antica,2005,Италия,13470,350,
Gipsoteca di Arte Antica,2005,Италия,1816,350,
Gipsoteca di Arte Antica,2005,Италия,2581,350,
Gipsoteca di Arte Antica,1887,Италия,9952,350,
Gipsoteca di Arte Antica,2005,Италия,9952,350,
Gipsoteca di Arte Antica,1887,Италия,15452,350,
Gipsoteca di Arte Antica,2005,Италия,15452,350,
Q72795275,1935,Латвия,,388,
Q72795275,1935,Латвия,,454.8,
Diocesan Museum of Ascoli Satriano,2003,Италия,8622,500,
Палаццо Блю,2008,Италия,116700,800,
Палаццо Блю,2008,Италия,116700,2500,
Палаццо Блю,2008,Италия,37457,800,
Палаццо Блю,2008,Италия,37457,2500,
Палаццо Блю,2008,Италия,61838,800,
Палаццо Блю,2008,Италия,61838,2500,
Палаццо Блю,2008,Италия,98109,800,
Палаццо Блю,2008,Италия,98109,2500,
Палаццо Блю,2008,Италия,145071,800,
Палаццо Блю,2008,Италия,145071,2500,
Polo culturale Pietro Aldi,2016,Италия,1136,124,
Polo culturale Pietro Aldi,2016,Италия,1151,124,
Polo culturale Pietro Aldi,2016,Италия,1981,124,
Polo culturale Pietro Aldi,2016,Италия,2851,124,
Inuit Art Centre,2020,Канада,,3700,
Museo dell'Arte Classica,,Италия,10000,3000,
Museo dell'Arte Classica,,Италия,2000,3000,
Museo dell'Arte Classica,,Италия,3000,3000,
Museo dell'Arte Classica,,Италия,5000,3000,
Museo dell'Arte Classica,,Италия,10000,3280,
Museo dell'Arte Classica,,Италия,2000,3280,
Museo dell'Arte Classica,,Италия,3000,3280,
Museo dell'Arte Classica,,Италия,5000,3280,
Museo dell'Arte Classica,,Италия,250000,3000,
Museo dell'Arte Classica,,Италия,250000,3280,
Museo Diocesano,2013,Италия,100,440,
Museo Diocesano,2013,Италия,250,440,
Museo Diocesano,2013,Италия,37,440,
Pontevedra Museum,1927,Испания,175000,10000,
Pontevedra Museum,1927,Испания,188600,10000,
Museo de Arte Iberoamericano de la Universidad de Alcalá,2016,Испания,,1.3,
Malba Puertos,2022,Аргентина,,5500,
Музей декоративно-прикладных искусств,1989,Латвия,,2537,
Beit Avi Chai,2007,Израиль,,16500,
Q111988596,2025,Франция,,565,
Pontevedra Museum,1927,Испания,208908,10000,
Rosenthal Center for Contemporary Art,2003,США,,85000,
Museo civico archeologico,2001,Италия,17100,450,
Museo civico archeologico,2001,Италия,17100,760,
Museo civico archeologico,2001,Италия,16520,450,
Museo civico archeologico,2001,Италия,16520,760,
Museo civico archeologico,2001,Италия,18925,450,
Museo civico archeologico,2001,Италия,18925,760,
Ethnographic museum of forest people,1974,Камерун,,18000,
Musée d'art local de Maroua,1955,Камерун,,4665,
Museu de Belles Arts de Castelló,1845,Испания,,18500,
Museu Casa do Pontal,1992,Бразилия,,5000,
Museu Casa do Pontal,1992,Бразилия,,1500,
Cini Palace Gallery,1980,Италия,3860,465,
Cini Palace Gallery,1980,Италия,17170,465,
Академия изящных искусств,1784,Италия,446320,2400,
Cini Palace Gallery,1980,Италия,5144,465,
Cini Palace Gallery,1980,Италия,11729,465,
Cini Palace Gallery,1980,Италия,16825,465,
Jewish Museum of Rome,1960,Италия,97000,700,
Jewish Museum of Rome,1960,Италия,78650,700,
Jewish Museum of Rome,1960,Италия,15874,700,
Jewish Museum of Rome,1960,Италия,23892,700,
Jewish Museum of Rome,1960,Италия,94444,700,
Civic museum of Castroreale,1984,Италия,110,200,
Civic museum of Castroreale,1984,Италия,490,200,
Civic museum of Castroreale,1984,Италия,299,200,
Civic museum of Castroreale,1984,Италия,3670,200,
Museum of the Bamoun Kings,2020,Камерун,,500,
Q19721692,1923,Италия,80,80,
Q19721692,1923,Италия,80,120,
Q19721692,1923,Италия,45,80,
Q19721692,1923,Италия,45,120,
Варненская городская художественная галерея имени Бориса Георгиева,1944,Болгария,,3000,
Академия изящных искусств,1784,Италия,1428369,2400,
Лабиринт Франко Мария Риччи,2015,Италия,60000,3000,
Лабиринт Франко Мария Риччи,2015,Италия,58000,3000,
Лабиринт Франко Мария Риччи,2015,Италия,63000,3000,
Лабиринт Франко Мария Риччи,2015,Италия,92000,3000,
Академия изящных искусств,1784,Италия,1704776,2400,
Porcelain Museum,2000,Латвия,,306,
Академия изящных искусств,1784,Италия,1719645,2400,
musée des Beaux-Arts de Saint-François,2017,Франция,,250,
Исфаханский музей декоративного искусства,1995,Иран,,1200,
Wu Culture Museum,2020,Китай,,8500,
National Sculpture Park Museum,2013,Армения,,44.35,
Castelao Building of the Pontevedra Museum,2013,Испания,,10000,
Pinacoteca Nazionale,1450,Италия,48300,19000,
Pinacoteca Nazionale,1450,Италия,48300,1835,
Pinacoteca Nazionale,1450,Италия,29850,19000,
